Step,Action_Index,Indoor_Temp,Indoor_RH,Indoor_CO2,Outdoor_Temp,Outdoor_RH,Hour,AC_Status,Fan_Status,Next_Indoor_Temp,Next_Indoor_RH,Next_Indoor_CO2,Reward
4187,6,22.81389,67.08543,446.17303,32.0,67.0,11.0,1.0,1.0,23.535976,67.75807,500.72592,-52.58034896850586
4188,8,23.535976,67.75807,500.72592,33.0,63.0,12.0,1.0,0.0,24.617182,65.37774,552.63666,-52.20713424682617
4189,7,24.617182,65.37774,552.63666,34.0,60.0,13.0,1.0,0.0,25.133385,60.757072,601.3216,-52.2
4190,5,25.133385,60.757072,601.3216,34.0,60.0,14.0,1.0,0.0,24.681072,59.28169,655.7758,-52.2
4191,20,24.681072,59.28169,655.7758,34.0,60.0,15.0,1.0,0.0,25.250038,52.296417,536.8135,-56.115
4192,0,25.250038,52.296417,536.8135,33.0,59.0,16.0,1.0,1.0,25.603846,52.39337,590.91907,0.0
4193,20,25.603846,52.39337,590.91907,33.0,63.0,17.0,0.0,0.0,25.874298,51.608032,508.99542,-56.115
4194,20,25.874298,51.608032,508.99542,33.0,59.0,18.0,1.0,1.0,26.667006,51.544846,459.66278,-56.782344818115234
4195,21,26.667006,51.544846,459.66278,31.0,70.0,19.0,1.0,1.0,27.070677,53.30538,436.75214,-57.83452606201172
4196,17,27.070677,53.30538,436.75214,30.0,75.0,20.0,1.0,1.0,26.636814,55.3761,428.48492,-56.72330093383789
4197,19,26.636814,55.3761,428.48492,30.0,75.0,21.0,1.0,1.0,27.233248,56.4866,424.45914,-58.3963508605957
4198,2,27.233248,56.4866,424.45914,29.0,79.0,22.0,1.0,1.0,25.03215,55.526825,452.20386,-52.2
4199,12,25.03215,55.526825,452.20386,29.0,79.0,23.0,1.0,0.0,25.848629,56.929295,434.31824,-3.915
4200,5,25.848629,56.929295,434.31824,28.0,84.0,0.0,0.0,1.0,24.911882,59.3603,458.40466,-52.2
4201,14,24.911882,59.3603,458.40466,28.0,84.0,1.0,1.0,0.0,23.604607,58.249973,436.11325,-56.115
4202,12,23.604607,58.249973,436.11325,28.0,84.0,2.0,1.0,1.0,23.815443,58.92643,427.68427,-3.915
4203,4,23.815443,58.92643,427.68427,28.0,84.0,3.0,0.0,1.0,22.982613,60.721573,457.15967,-52.2
4204,11,22.982613,60.721573,457.15967,28.0,84.0,4.0,1.0,0.0,24.157776,62.791225,479.11273,-52.2
4205,4,24.157776,62.791225,479.11273,27.0,89.0,5.0,1.0,0.0,23.834517,63.841045,501.25003,-52.2
4206,4,23.834517,63.841045,501.25003,27.0,89.0,6.0,1.0,0.0,23.469604,65.73429,523.9019,-52.226959228515625
4207,7,23.469604,65.73429,523.9019,28.0,84.0,7.0,1.0,0.0,24.009039,62.85501,546.9569,-52.2
4208,17,24.009039,62.85501,546.9569,29.0,79.0,8.0,1.0,0.0,24.019716,62.772797,490.47812,-56.115
4209,7,24.019716,62.772797,490.47812,31.0,70.0,9.0,1.0,1.0,24.59077,57.62369,542.38885,-52.2
4210,23,24.59077,57.62369,542.38885,32.0,63.0,10.0,1.0,0.0,25.471264,49.561783,488.4225,-56.115
4211,3,25.471264,49.561783,488.4225,33.0,56.0,11.0,1.0,1.0,23.663734,48.104534,540.33325,-52.2
4212,13,23.663734,48.104534,540.33325,34.0,53.0,12.0,1.0,0.0,22.663559,45.259254,488.91763,-56.115
4213,8,22.663559,45.259254,488.91763,33.0,59.0,13.0,1.0,1.0,24.075369,48.22593,540.82837,-52.2
4214,10,24.075369,48.22593,540.82837,34.0,53.0,14.0,1.0,0.0,24.31465,47.22184,594.93396,-52.2
4215,10,24.31465,47.22184,594.93396,34.0,56.0,15.0,1.0,0.0,24.376648,47.615578,646.2269,-52.2
4216,16,24.376648,47.615578,646.2269,35.0,50.0,16.0,1.0,0.0,23.81293,45.903595,532.5873,-56.115
4217,5,23.81293,45.903595,532.5873,34.0,53.0,17.0,1.0,1.0,23.802328,46.807217,586.6929,-52.2
4218,22,23.802328,46.807217,586.6929,33.0,56.0,18.0,1.0,0.0,24.50034,46.503567,494.1085,-56.115
4219,8,24.50034,46.503567,494.1085,32.0,67.0,19.0,1.0,1.0,24.896694,49.973663,516.7604,-52.2
4220,17,24.896694,49.973663,516.7604,31.0,70.0,20.0,1.0,0.0,24.67708,51.264137,462.94476,-56.115
4221,23,24.67708,51.264137,462.94476,30.0,75.0,21.0,1.0,1.0,25.779953,49.49375,438.15985,-56.115
4222,20,25.779953,49.49375,438.15985,30.0,75.0,22.0,1.0,1.0,26.366581,56.10996,428.83197,-56.31657409667969
4223,14,26.366581,56.10996,428.83197,29.0,79.0,23.0,1.0,1.0,23.960909,50.452423,424.61533,-56.115
4224,12,23.960909,50.452423,424.61533,29.0,79.0,0.0,1.0,1.0,24.000364,52.459545,422.90366,-3.915
4225,2,24.000364,52.459545,422.90366,29.0,79.0,1.0,0.0,1.0,22.731298,53.829575,455.92438,-52.2
4226,15,22.731298,53.829575,455.92438,28.0,84.0,2.0,1.0,0.0,22.811491,55.12154,436.4892,-56.115
4227,23,22.811491,55.12154,436.4892,28.0,84.0,3.0,1.0,1.0,24.297493,52.811985,427.85345,-56.115
4228,13,24.297493,52.811985,427.85345,28.0,84.0,4.0,1.0,1.0,23.12602,53.71416,426.12042,-56.115
4229,13,23.12602,53.71416,426.12042,27.0,89.0,5.0,1.0,1.0,22.593338,55.83302,425.68243,-56.115
4230,20,22.593338,55.83302,425.68243,27.0,89.0,6.0,1.0,1.0,23.622929,54.569263,423.4068,-56.115
4231,3,23.622929,54.569263,423.4068,28.0,89.0,7.0,1.0,1.0,23.052158,54.51692,454.72867,-52.2
4232,19,23.052158,54.51692,454.72867,29.0,79.0,8.0,1.0,0.0,24.032982,52.22104,448.08807,-56.115
4233,1,24.032982,52.22104,448.08807,31.0,75.0,9.0,1.0,1.0,23.24431,51.836926,502.48438,-52.2
4234,0,23.24431,51.836926,502.48438,31.0,70.0,10.0,1.0,0.0,23.454393,53.12538,554.39514,0.0
4235,18,23.454393,53.12538,554.39514,33.0,63.0,11.0,0.0,0.0,23.748125,52.088867,491.38605,-56.115
4236,17,23.748125,52.088867,491.38605,33.0,63.0,12.0,1.0,1.0,24.268969,51.933342,464.48358,-56.115
4237,8,24.268969,51.933342,464.48358,33.0,63.0,13.0,1.0,1.0,25.186357,52.754116,516.36615,-52.2
4238,5,25.186357,52.754116,516.36615,34.0,60.0,14.0,1.0,0.0,24.471737,49.22162,568.2769,-52.2
4239,5,24.471737,49.22162,568.2769,34.0,60.0,15.0,1.0,0.0,24.196388,48.487843,616.96185,-52.2
4240,2,24.196388,48.487843,616.96185,34.0,63.0,16.0,1.0,0.0,23.270294,44.763573,670.6754,-52.2
4241,7,23.270294,44.763573,670.6754,33.0,63.0,17.0,1.0,0.0,24.713188,47.862106,718.9295,-52.2
4242,18,24.713188,47.862106,718.9295,32.0,71.0,18.0,1.0,0.0,25.153955,49.764675,550.6999,-56.115
4243,5,25.153955,49.764675,550.6999,28.0,72.0,19.0,1.0,1.0,25.12712,51.8378,570.52905,-52.2
4244,14,25.12712,51.8378,570.52905,29.0,84.0,20.0,1.0,0.0,22.43217,52.297295,485.12305,-56.115
4245,23,22.43217,52.297295,485.12305,30.0,79.0,21.0,1.0,1.0,24.59967,51.577362,448.49872,-56.115
4246,6,24.59967,51.577362,448.49872,29.0,84.0,22.0,1.0,1.0,25.078156,55.1849,473.34802,-52.2
4247,3,25.078156,55.1849,473.34802,29.0,84.0,23.0,1.0,0.0,24.397024,55.219276,495.42444,-52.2
4248,23,24.397024,55.219276,495.42444,29.0,84.0,0.0,1.0,0.0,25.365551,50.5108,453.13437,-56.115
4249,21,25.365551,50.5108,453.13437,29.0,84.0,1.0,1.0,1.0,25.485226,50.87631,434.55737,-56.115
4250,9,25.485226,50.87631,434.55737,28.0,89.0,2.0,1.0,1.0,25.495636,50.531544,459.3457,-52.2
4251,21,25.495636,50.531544,459.3457,28.0,89.0,3.0,1.0,0.0,25.552635,50.015217,436.60944,-56.115
4252,7,25.552635,50.015217,436.60944,28.0,89.0,4.0,1.0,1.0,25.38871,51.370193,462.01678,-52.2
4253,14,25.38871,51.370193,462.01678,28.0,89.0,5.0,1.0,0.0,23.10984,50.19187,439.66327,-56.115
4254,23,23.10984,50.19187,439.66327,29.0,84.0,6.0,1.0,1.0,24.159315,48.912247,430.04373,-56.115
4255,4,24.159315,48.912247,430.04373,29.0,84.0,7.0,1.0,1.0,23.416054,50.96705,455.93826,-52.2
4256,4,23.416054,50.96705,455.93826,31.0,79.0,8.0,1.0,0.0,22.943335,53.045937,511.36526,-52.2
4257,23,22.943335,53.045937,511.36526,31.0,79.0,9.0,1.0,0.0,24.148254,51.344925,473.47418,-56.115
4258,4,24.148254,51.344925,473.47418,33.0,67.0,10.0,1.0,1.0,23.93902,51.958103,525.33704,-52.2
4259,9,23.93902,51.958103,525.33704,34.0,60.0,11.0,1.0,0.0,24.551512,50.848244,577.2478,-52.2
4260,16,24.551512,50.848244,577.2478,34.0,60.0,12.0,1.0,0.0,23.905764,49.19216,502.7326,-56.115
4261,17,23.905764,49.19216,502.7326,36.0,53.0,13.0,1.0,1.0,23.496609,49.657215,469.5895,-56.115
4262,6,23.496609,49.657215,469.5895,35.0,56.0,14.0,1.0,1.0,23.403002,49.311,521.42865,-52.2
4263,1,23.403002,49.311,521.42865,36.0,50.0,15.0,1.0,0.0,21.116903,51.747555,552.5965,-53.369789123535156
4264,7,21.116903,51.747555,552.5965,37.0,48.0,16.0,1.0,0.0,22.303425,52.81392,600.76465,-52.2
4265,18,22.303425,52.81392,600.76465,37.0,65.0,17.0,1.0,0.0,23.428637,52.968956,514.8485,-56.115
4266,12,23.428637,52.968956,514.8485,36.0,67.0,18.0,1.0,1.0,23.922106,57.346207,462.2967,-3.915
4267,11,23.922106,57.346207,462.2967,32.0,75.0,19.0,0.0,1.0,25.186935,57.74032,484.1516,-52.2
4268,20,25.186935,57.74032,484.1516,32.0,71.0,20.0,1.0,0.0,26.031786,53.977043,448.06158,-56.11651611328125
4269,6,26.031786,53.977043,448.06158,31.0,75.0,21.0,1.0,1.0,25.876966,54.392334,472.9109,-52.2
4270,5,25.876966,54.392334,472.9109,31.0,75.0,22.0,1.0,0.0,25.716291,57.538986,494.9873,-52.2
4271,17,25.716291,57.538986,494.9873,30.0,75.0,23.0,1.0,0.0,25.68809,58.11903,452.93765,-56.115
4272,20,25.68809,58.11903,452.93765,30.0,79.0,0.0,1.0,1.0,26.209473,59.040173,434.46884,-56.18082046508789
4273,19,26.209473,59.040173,434.46884,29.0,84.0,1.0,1.0,1.0,26.29938,59.48625,426.5054,-56.24944305419922
4274,1,26.29938,59.48625,426.5054,29.0,84.0,2.0,1.0,1.0,24.032993,61.669544,452.59235,-52.2
4275,20,24.032993,61.669544,452.59235,29.0,84.0,3.0,1.0,0.0,24.502378,61.460106,434.31345,-56.115
4276,12,24.502378,61.460106,434.31345,28.0,89.0,4.0,1.0,1.0,24.8031,62.750805,426.27994,-3.915
4277,15,24.8031,62.750805,426.27994,28.0,94.0,5.0,0.0,1.0,23.452953,59.284893,423.80127,-56.115
4278,15,23.452953,59.284893,423.80127,28.0,94.0,6.0,1.0,1.0,23.21606,60.685726,423.19568,-56.115
4279,15,23.21606,60.685726,423.19568,29.0,89.0,7.0,1.0,1.0,22.883442,61.47153,423.8628,-56.115
4280,13,22.883442,61.47153,423.8628,31.0,79.0,8.0,1.0,1.0,22.844687,61.156384,437.72964,-56.115
4281,17,22.844687,61.156384,437.72964,32.0,75.0,9.0,1.0,1.0,23.26941,61.281105,441.79993,-56.115
4282,4,23.26941,61.281105,441.79993,33.0,71.0,10.0,1.0,1.0,23.433687,63.08854,499.76196,-52.2
4283,6,23.433687,63.08854,499.76196,34.0,63.0,11.0,1.0,0.0,23.743658,60.719788,551.6727,-52.2
4284,1,23.743658,60.719788,551.6727,35.0,60.0,12.0,1.0,0.0,21.569382,61.152676,569.591,-52.4781494140625
4285,4,21.569382,61.152676,569.591,36.0,53.0,13.0,1.0,0.0,19.946598,65.06287,736.7279,-58.52488708496094
4286,3,19.946598,65.06287,736.7279,36.0,57.0,14.0,1.0,0.0,18.23287,68.88501,1121.4327,-1107.431640625
4287,5,18.23287,68.88501,1121.4327,36.0,53.0,15.0,1.0,0.0,19.082672,70.29809,999.03015,-264.4346923828125
4288,6,19.082672,70.29809,999.03015,36.0,50.0,16.0,1.0,0.0,19.852585,70.69387,1264.2987,-2216.470703125
4289,20,19.852585,70.69387,1264.2987,36.0,50.0,17.0,1.0,0.0,19.988115,68.16426,728.2019,-62.68714904785156
4290,4,19.988115,68.16426,728.2019,35.0,56.0,18.0,1.0,1.0,19.040089,72.28279,1208.6807,-1738.1923828125
4291,16,19.040089,72.28279,1208.6807,34.0,60.0,19.0,1.0,0.0,19.888145,69.43164,586.96875,-63.786869049072266
4292,12,19.888145,69.43164,586.96875,33.0,71.0,20.0,1.0,1.0,21.06783,70.36868,487.56226,-6.659551620483398
4293,5,21.06783,70.36868,487.56226,32.0,71.0,21.0,0.0,1.0,21.924963,73.60947,501.34567,-55.91459274291992
4294,5,21.924963,73.60947,501.34567,31.0,75.0,22.0,1.0,0.0,22.883423,76.530205,526.3309,-58.84728240966797
4295,5,22.883423,76.530205,526.3309,30.0,79.0,23.0,1.0,0.0,23.851185,78.503296,549.38586,-61.316951751708984
4296,14,23.851185,78.503296,549.38586,30.0,79.0,0.0,1.0,0.0,23.605768,78.13829,478.58603,-64.74573516845703
4297,7,23.605768,78.13829,478.58603,30.0,79.0,1.0,1.0,1.0,24.005358,78.5418,500.72333,-61.3690185546875
4298,16,24.005358,78.5418,500.72333,29.0,89.0,2.0,1.0,0.0,23.922422,80.63462,455.51886,-68.33706665039062
4299,8,23.922422,80.63462,455.51886,29.0,89.0,3.0,1.0,1.0,24.2446,80.99761,478.0263,-64.99617767333984
4300,4,24.2446,80.99761,478.0263,29.0,84.0,4.0,1.0,0.0,24.489962,83.237175,500.1636,-68.82972717285156
4301,7,24.489962,83.237175,500.1636,29.0,84.0,5.0,1.0,0.0,25.031294,83.81664,522.8155,-69.90330505371094
4302,18,25.031294,83.81664,522.8155,29.0,84.0,6.0,1.0,0.0,25.299244,83.58385,465.66956,-73.38297271728516
4303,3,25.299244,83.58385,465.66956,29.0,79.0,7.0,1.0,1.0,24.632994,81.072876,488.29123,-65.11686706542969
4304,8,24.632994,81.072876,488.29123,28.0,79.0,8.0,1.0,0.0,25.056509,78.98404,540.20197,-61.97766876220703
4305,14,25.056509,78.98404,540.20197,30.0,70.0,9.0,1.0,0.0,23.623846,74.6259,487.43842,-60.74789810180664
4306,21,23.623846,74.6259,487.43842,31.0,70.0,10.0,1.0,1.0,22.35807,70.44354,462.48987,-57.59661102294922
4307,7,22.35807,70.44354,462.48987,32.0,67.0,11.0,1.0,1.0,22.017654,68.95815,511.31317,-52.98334884643555
4308,22,22.017654,68.95815,511.31317,32.0,67.0,12.0,1.0,0.0,23.646053,64.61855,473.45078,-56.115
4309,9,23.646053,64.61855,473.45078,33.0,67.0,13.0,1.0,1.0,22.783047,62.06869,528.9332,-52.2
4310,3,22.783047,62.06869,528.9332,33.0,63.0,14.0,1.0,0.0,21.475851,66.481064,555.7129,-52.72177505493164
4311,22,21.475851,66.481064,555.7129,33.0,63.0,15.0,1.0,0.0,22.31874,63.545074,491.74646,-56.115
4312,22,22.31874,63.545074,491.74646,33.0,67.0,16.0,1.0,1.0,23.276072,63.93167,464.64575,-56.115
4313,6,23.276072,63.93167,464.64575,32.0,71.0,17.0,1.0,1.0,23.73026,64.20767,516.5283,-52.2
4314,20,23.73026,64.20767,516.5283,31.0,70.0,18.0,1.0,0.0,24.238886,60.887924,462.84033,-56.115
4315,1,24.238886,60.887924,462.84033,31.0,70.0,19.0,1.0,1.0,22.455856,58.513916,483.719,-52.2
4316,0,22.455856,58.513916,483.719,30.0,75.0,20.0,1.0,0.0,21.38379,61.54517,502.90247,-0.5695738792419434
4317,9,21.38379,61.54517,502.90247,30.0,79.0,21.0,0.0,0.0,24.10363,64.12155,525.5544,-52.2
4318,2,24.10363,64.12155,525.5544,30.0,79.0,22.0,1.0,0.0,23.379702,65.743484,548.6094,-52.227638244628906
4319,7,23.379702,65.743484,548.6094,29.0,84.0,23.0,1.0,0.0,24.726734,66.81028,573.85913,-52.36385726928711
4320,18,24.726734,66.81028,573.85913,29.0,84.0,0.0,1.0,0.0,24.73146,66.12953,488.22256,-56.178794860839844
4321,23,24.73146,66.12953,488.22256,29.0,84.0,1.0,1.0,1.0,25.596964,62.20855,449.89352,-56.115
4322,6,25.596964,62.20855,449.89352,23.0,100.0,2.0,1.0,1.0,25.384537,62.738144,474.58606,-52.2
4323,5,25.384537,62.738144,474.58606,24.0,94.0,3.0,1.0,0.0,24.851753,64.28425,497.1909,-52.2
4324,22,24.851753,64.28425,497.1909,24.0,94.0,4.0,1.0,0.0,25.171366,63.444138,453.92926,-56.115
4325,7,25.171366,63.444138,453.92926,25.0,94.0,5.0,1.0,1.0,24.901186,64.16581,476.9871,-52.2
4326,1,24.901186,64.16581,476.9871,25.0,94.0,6.0,1.0,0.0,23.253922,64.2211,499.1244,-52.2
4327,2,23.253922,64.2211,499.1244,26.0,89.0,7.0,1.0,0.0,23.052881,65.848114,525.9749,-52.235965728759766
4328,18,23.052881,65.848114,525.9749,26.0,94.0,8.0,1.0,0.0,23.255444,65.83461,480.04855,-56.14982986450195
4329,2,23.255444,65.83461,480.04855,27.0,89.0,9.0,1.0,1.0,23.11577,65.6285,536.1782,-52.21975326538086
4330,18,23.11577,65.6285,536.1782,28.0,84.0,10.0,1.0,0.0,21.709736,65.42891,484.9927,-56.250579833984375
4331,21,21.709736,65.42891,484.9927,29.0,79.0,11.0,1.0,1.0,23.755379,60.85594,461.60654,-56.115
4332,3,23.755379,60.85594,461.60654,30.0,79.0,12.0,1.0,1.0,23.467587,60.21394,513.26385,-52.2
4333,14,23.467587,60.21394,513.26385,31.0,75.0,13.0,1.0,0.0,21.62298,60.19236,480.45715,-56.328216552734375
4334,22,21.62298,60.19236,480.45715,32.0,71.0,14.0,1.0,1.0,22.356707,57.735706,459.3483,-56.115
4335,17,22.356707,57.735706,459.3483,32.0,71.0,15.0,1.0,1.0,21.712423,56.63277,449.22412,-56.239051818847656
4336,14,21.712423,56.63277,449.22412,31.0,70.0,16.0,1.0,1.0,22.16664,56.38425,449.85422,-56.115
4337,21,22.16664,56.38425,449.85422,31.0,70.0,17.0,1.0,1.0,24.259401,53.74237,446.8422,-56.115
4338,13,24.259401,53.74237,446.8422,29.8,80.0,18.0,1.0,1.0,22.676731,54.775692,433.12567,-56.115
4339,6,22.676731,54.775692,433.12567,29.0,85.0,19.0,1.0,1.0,24.087502,57.539536,457.82867,-52.2
4340,11,24.087502,57.539536,457.82867,28.5,88.0,20.0,1.0,0.0,23.793684,56.82037,479.78174,-52.2
4341,0,23.793684,56.82037,479.78174,28.2,88.0,21.0,1.0,0.0,23.101091,60.165813,506.41544,0.0
4342,17,23.101091,60.165813,506.41544,28.0,89.0,22.0,0.0,0.0,21.90151,65.33357,454.71222,-56.13511657714844
4343,5,21.90151,65.33357,454.71222,28.0,86.0,23.0,1.0,1.0,21.190897,67.479065,472.13297,-53.489261627197266
4344,4,21.190897,67.479065,472.13297,27.8,85.0,0.0,1.0,0.0,19.34442,73.959595,483.7768,-66.79187774658203
4345,0,19.34442,73.959595,483.7768,27.5,85.0,1.0,1.0,0.0,17.303577,78.85331,495.13513,-42.68029022216797
4346,13,17.303577,78.85331,495.13513,27.2,85.0,2.0,0.0,0.0,18.058506,80.326996,510.24658,-91.16390228271484
4347,11,18.058506,80.326996,510.24658,27.0,88.0,3.0,1.0,1.0,20.781715,83.7287,523.8899,-71.96453857421875
4348,8,20.781715,83.7287,523.8899,27.0,89.0,4.0,1.0,0.0,22.633913,84.64207,549.0639,-71.49053955078125
4349,22,22.633913,84.64207,549.0639,27.2,88.0,5.0,1.0,0.0,24.760557,85.2551,478.44116,-76.62844848632812
4350,12,24.760557,85.2551,478.44116,27.0,89.0,6.0,1.0,1.0,25.06831,85.679016,445.2603,-25.296085357666016
4351,6,25.06831,85.679016,445.2603,27.0,89.0,7.0,0.0,1.0,23.942305,84.10476,470.22452,-70.44959259033203
4352,15,23.942305,84.10476,470.22452,28.0,84.0,8.0,1.0,0.0,23.988111,85.14639,454.92865,-76.40885925292969
4353,10,23.988111,85.14639,454.92865,29.0,79.0,9.0,1.0,1.0,24.886608,83.07782,507.06235,-68.54037475585938
4354,0,24.886608,83.07782,507.06235,30.0,79.0,10.0,1.0,0.0,25.206484,80.73911,558.9731,-12.385984420776367
4355,4,25.206484,80.73911,558.9731,31.0,75.0,11.0,0.0,0.0,23.62264,76.12405,607.658,-58.38722229003906
4356,23,23.62264,76.12405,607.658,31.0,75.0,12.0,1.0,0.0,24.445652,69.46479,517.9505,-57.11172103881836
4357,1,24.445652,69.46479,517.9505,33.0,71.0,13.0,1.0,1.0,22.62068,72.35284,571.5538,-54.9032096862793
4358,23,22.62068,72.35284,571.5538,33.0,67.0,14.0,1.0,0.0,24.121166,64.6339,499.10742,-56.115
4359,11,24.121166,64.6339,499.10742,27.0,89.0,15.0,1.0,1.0,25.530922,62.04657,551.0182,-52.2
4360,5,25.530922,62.04657,551.0182,30.0,84.0,16.0,1.0,0.0,25.242485,61.082047,599.7031,-52.2
4361,5,25.242485,61.082047,599.7031,29.0,79.0,17.0,1.0,0.0,24.930798,60.950615,650.9961,-52.2
4362,11,24.930798,60.950615,650.9961,29.0,84.0,18.0,1.0,0.0,25.79187,61.00531,671.49084,-52.2
4363,20,25.79187,61.00531,671.49084,29.0,79.0,19.0,1.0,0.0,25.953169,59.82581,529.89594,-56.115
4364,0,25.953169,59.82581,529.89594,29.0,79.0,20.0,1.0,1.0,24.71086,62.588253,555.1457,0.0
4365,10,24.71086,62.588253,555.1457,28.0,84.0,21.0,0.0,0.0,24.427778,64.744415,574.97485,-52.2
4366,19,24.427778,64.744415,574.97485,28.0,84.0,22.0,1.0,0.0,23.96195,63.295403,488.72464,-56.115
4367,4,23.96195,63.295403,488.72464,28.0,89.0,23.0,1.0,1.0,24.182636,64.85442,511.37656,-52.2
4368,4,24.182636,64.85442,511.37656,28.0,84.0,0.0,1.0,0.0,23.432398,66.987595,534.96515,-52.397525787353516
4369,0,23.432398,66.987595,534.96515,27.0,89.0,1.0,1.0,0.0,23.458504,68.17038,560.2149,-0.502565324306488
4370,11,23.458504,68.17038,560.2149,27.0,89.0,2.0,0.0,0.0,24.990086,70.84657,580.04407,-53.909122467041016
4371,9,24.990086,70.84657,580.04407,27.0,89.0,3.0,1.0,0.0,23.233011,72.623634,602.2351,-55.10599136352539
4372,10,23.233011,72.623634,602.2351,27.0,89.0,4.0,1.0,0.0,23.907835,74.9895,627.46716,-57.18950653076172
4373,13,23.907835,74.9895,627.46716,27.0,89.0,5.0,1.0,0.0,23.136986,75.19638,515.30237,-61.31330871582031
4374,21,23.136986,75.19638,515.30237,27.0,89.0,6.0,1.0,1.0,24.027971,75.18146,462.50092,-61.2981071472168
4375,10,24.027971,75.18146,462.50092,28.0,84.0,7.0,1.0,1.0,24.245794,73.383644,484.35583,-55.71427536010742
4376,19,24.245794,73.383644,484.35583,29.0,84.0,8.0,1.0,0.0,24.879126,69.436676,461.31998,-57.099205017089844
4377,9,24.879126,69.436676,461.31998,31.0,75.0,9.0,1.0,1.0,25.833624,65.74536,512.9773,-52.227779388427734
4378,13,25.833624,65.74536,512.9773,33.0,71.0,10.0,1.0,0.0,23.396896,63.789803,474.19962,-56.115
4379,11,23.396896,63.789803,474.19962,34.0,67.0,11.0,1.0,1.0,24.550999,62.527004,526.59094,-52.2
4380,18,24.550999,62.527004,526.59094,35.0,63.0,12.0,1.0,0.0,24.426609,59.988667,480.32578,-56.115
4381,17,24.426609,59.988667,480.32578,36.0,57.0,13.0,1.0,1.0,24.306973,57.868973,459.50644,-56.115
4382,12,24.306973,57.868973,459.50644,36.0,57.0,14.0,1.0,1.0,24.428974,56.598175,450.07208,-3.915
4383,17,24.428974,56.598175,450.07208,36.0,57.0,15.0,0.0,1.0,23.031673,53.72728,448.36206,-56.115
4384,1,23.031673,53.72728,448.36206,36.0,53.0,16.0,1.0,1.0,22.453184,55.535557,502.9828,-52.2
4385,10,22.453184,55.535557,502.9828,35.0,56.0,17.0,1.0,0.0,23.27811,59.878025,554.89355,-52.2
4386,8,23.27811,59.878025,554.89355,34.0,60.0,18.0,1.0,0.0,23.788635,55.119377,574.7227,-52.2
4387,18,23.788635,55.119377,574.7227,30.0,75.0,19.0,1.0,0.0,24.415709,55.38006,488.6112,-56.115
4388,14,24.415709,55.38006,488.6112,27.0,84.0,20.0,1.0,1.0,23.703884,54.985184,450.06842,-56.115
4389,19,23.703884,54.985184,450.06842,26.0,89.0,21.0,1.0,1.0,24.761768,56.272926,433.60663,-56.115
4390,12,24.761768,56.272926,433.60663,26.0,84.0,22.0,1.0,1.0,23.96163,57.93156,425.80646,-3.915
4391,16,23.96163,57.93156,425.80646,26.0,89.0,23.0,0.0,1.0,23.098536,57.151173,425.64285,-56.115
4392,18,23.098536,57.151173,425.64285,27.0,84.0,0.0,1.0,1.0,23.705317,59.33808,423.38898,-56.115
4393,18,23.705317,59.33808,423.38898,26.0,94.0,1.0,1.0,1.0,23.810324,60.778927,423.01016,-56.115
4394,23,23.810324,60.778927,423.01016,26.0,94.0,2.0,1.0,1.0,22.881098,63.43465,423.7793,-56.115
4395,17,22.881098,63.43465,423.7793,26.0,94.0,3.0,1.0,1.0,21.225348,70.52071,420.16617,-58.53904724121094
4396,15,21.225348,70.52071,420.16617,26.0,94.0,4.0,1.0,1.0,19.359283,74.68821,419.55243,-71.26815032958984
4397,12,19.359283,74.68821,419.55243,27.0,84.0,5.0,1.0,1.0,19.311657,74.97544,419.24127,-19.73125457763672
4398,1,19.311657,74.97544,419.24127,27.0,84.0,6.0,0.0,1.0,16.694136,79.667046,442.90564,-105.18440246582031
4399,0,16.694136,79.667046,442.90564,28.0,84.0,7.0,1.0,0.0,16.70083,78.519424,457.89844,-51.260536193847656
4400,16,16.70083,78.519424,457.89844,29.0,79.0,8.0,0.0,0.0,17.139038,78.362724,394.07648,-100.4865493774414
4401,15,17.139038,78.362724,394.07648,31.0,75.0,9.0,1.0,1.0,18.042433,78.4499,380.0,-88.65349578857422
4402,14,18.042433,78.4499,380.0,32.0,71.0,10.0,1.0,1.0,19.116129,77.627266,380.0,-76.56246185302734
4403,22,19.116129,77.627266,380.0,33.0,67.0,11.0,1.0,1.0,24.499933,71.28127,415.73944,-58.08772277832031
4404,0,24.499933,71.28127,415.73944,34.0,67.0,12.0,1.0,1.0,24.23613,73.20351,470.71597,-3.3648757934570312
4405,23,24.23613,73.20351,470.71597,35.0,60.0,13.0,0.0,0.0,22.700571,68.23592,455.97787,-56.6385612487793
4406,1,22.700571,68.23592,455.97787,36.0,57.0,14.0,1.0,1.0,22.421944,72.379295,508.80884,-54.922698974609375
4407,2,22.421944,72.379295,508.80884,36.0,60.0,15.0,1.0,0.0,22.454336,74.8258,560.421,-57.02731704711914
4408,13,22.454336,74.8258,560.421,37.0,54.0,16.0,1.0,0.0,20.28099,75.332245,547.2929,-65.88525390625
4409,12,20.28099,75.332245,547.2929,36.0,53.0,17.0,1.0,1.0,20.49992,76.99967,480.46146,-14.48996639251709
4410,22,20.49992,76.99967,480.46146,36.0,53.0,18.0,0.0,1.0,20.927273,78.78915,444.2,-67.34814453125
4411,14,20.927273,78.78915,444.2,35.0,60.0,19.0,1.0,1.0,21.424255,78.88096,429.96423,-66.24627685546875
